"Scaldicetus grandis","18.173332","40.353333"
"Ziphiodelphis n. sp. abeli","18.173332","40.353333"
"Argyrocetus salentinus","18.173332","40.353333"
"Hesperoinia dalpiazi","18.173332","40.353333"
"n. gen. Protodelphinus n. sp. capellinii","12.111111","46.111389"
"Scaldicetus n. sp. bolzanensis","11.352222","46.498890"
"Plesiocetus n. sp. dyticus","-65.321388","-43.255280"
"n. gen. Morenocetus n. sp. parvus","-65.321388","-43.255280"
"Plesiocetus n. sp. notopelagicus","-62.976112","-40.795277"
"n. gen. Miokogia elongatus","9.881944","48.095554"
"Miokogia elongatus","7.833889","47.294724"
"Tursiops n. sp. miocaenus","8.399722","45.081112"
"Kogia cf. simus","10.513056","43.495556"
"Kogia cf. breviceps","10.513056","43.495556"
"Acrodelphis bakersfieldensis","-118.848335","35.492779"
"n. gen. Delphinavus n. sp. newhalli","-120.408890","35.953609"
"Herpetocetus sendaicus","140.810837","38.332500"
"""Delphinus"" n. sp. rikuzenensis","140.810837","38.332500"
"Mizuhoptera n. sp. kanayaensis","140.324448","35.148056"
"n. gen. Mizuhoptera n. sp. fujinensis","133.683304","34.816700"
"n. gen. Palaeocetus n. sp. sedgwicki","-3.238889","51.483334"
"n. gen. Eucetus n. sp. amblyodon","4.433333","51.213333"
"Dioplodon n. sp. becanii","4.433333","51.213333"
"Belemnoziphius compressus","4.433333","51.213333"
"n. gen. Imerodelphis n. sp. thabagarii","43.016666","42.066666"
"Champsodelphis cf. fuchsii","44.046665","40.084167"
"Champsodelphis cf. letochae","44.046665","40.084167"
"n. gen. Imerocetus n. sp. karaganicus","43.411667","42.255001"
"Cetotherium cf. mayeri","43.411667","42.255001"
"Cetotherium n. sp. maicopicum","40.099998","44.599998"
"Cetotherium mayeri","40.099998","44.599998"
"n. gen. Eoplatanista n. sp. italica","12.217500","46.139999"
"Schizodelphis sulcatus","12.217500","46.139999"
"Acrodelphis ombonii","12.217500","46.139999"
"Protodelphinus capellinii","12.217500","46.139999"
"Scaldicetus bolzanensis","12.217500","46.139999"
"Ziphiodelphis abeli","12.217500","46.139999"
"Ziphirostrum n. sp. turninense","4.433333","51.213333"
"Ziphirostrum tumidum","4.433333","51.213333"
"Ziphirostrum laevigatum","4.433333","51.213333"
"Ziphirostrum gracile","4.433333","51.213333"
"Aporotus n. sp. recurvirostris","4.433333","51.213333"
"Aporotus n. sp. affinis","4.433333","51.213333"
"Aporotus n. sp. dicyrtus","4.433333","51.213333"
"n. gen. Ziphiopsis n. sp. servatus","4.433333","51.213333"
"Rhinostodes antwerpiensis","4.433333","51.213333"
"Belemnoziphius n. sp. recurvus","4.433333","51.213333"
"Eurhinodelphis n. sp. longirostris","4.433333","51.213333"
"Eurhinodelphis n. sp. ambiguus","4.433333","51.213333"
"Phocaenopsis n. sp. scheynensis","4.433333","51.213333"
"Phocaenopsis n. sp. cornutus","4.433333","51.213333"
"Palaeodelphis n. sp. grandis","4.433333","51.213333"
"Palaeodelphis n. sp. minutus","4.433333","51.213333"
"Palaeodelphis n. sp. annulatus","4.433333","51.213333"
"Palaeodelphis n. sp. coronatus","4.433333","51.213333"
"Palaeodelphis n. sp. arcuatus","4.433333","51.213333"
"Palaeodelphis n. sp. fusiformis","4.433333","51.213333"
"Palaeodelphis n. sp. zonatus","4.433333","51.213333"
"Palaeodelphis n. sp. pachyodon","4.433333","51.213333"
"Scaldicetus n. sp. antwerpiensis","4.433333","51.213333"
"Thalassocetus antwerpiensis","4.433333","51.213333"
"n. gen. Prophyseter n. sp. dolloi","4.433333","51.213333"
"Mioziphius belgicus","4.433333","51.213333"
"n. gen. Protophocaena n. sp. minima","4.433333","51.213333"
"n. gen. Piscobalaena n. sp. nana","-74.719719","-15.580833"
"Tursiops n. sp. oligodon","-74.719719","-15.580833"
"n. gen. Delphinopsis n. sp. freyeri","15.923611","46.166389"
"Zeuglodon n. sp. paulsonii","32.683613","49.072498"
"n. gen. Platyosphys paulsonii","36.355278","49.702499"
"Zeuglodon paulsonii","37.257500","49.191113"
"n. gen. Macrochirifer vindobonensis","16.332222","48.218056"
"Hoplocetus crassidens","9.881944","48.095554"
"n. gen. Ziphioides n. sp. triangulus","9.881944","48.095554"
"Ziphioides n. sp. obliquus","9.881944","48.095554"
"Acrodelphis denticulatus","9.881944","48.095554"
"n. gen. Palaeophocaena n. sp. andrussowi","36.706390","45.210835"
"Delphinus n. sp. brevidens","3.985833","43.678890"
"Plesiocetus dubius ?","4.464722","51.193054"
"Ziphirostrum laevigatum","4.464722","51.193054"
"Balaena n. sp. affinis","1.351389","51.963333"
"Balaena primigenia","","1.351389"
"Balaena insignis","1.351389","51.963333"
"Balaena balaenopsis","1.351389","51.963333"
"Megaptera affinis","1.351389","51.963333"
"Megaptera similis ?","1.351389","51.963333"
"Megaptera minuta","1.351389","51.963333"
"Balaena definata","1.351389","51.963333"
"Balaenoptera garopii","1.351389","51.963333"
"Balaenoptera borealina","1.351389","51.963333"
"Balaena emarginata","1.351389","51.963333"
"Cetotherium brialmonti","1.351389","51.963333"
"Cetotherium dubium","1.351389","51.963333"
"Cetotherium brevifrons","1.351389","51.963333"
"Herpetocetus scaldiensis","1.351389","51.963333"
"Eucetus amblyodon","1.351389","51.963333"
"Homocetus villersi","1.351389","51.963333"
"n. gen. Balaenodon n. sp. physaloides","1.351389","51.963333"
"Physodon grandis","1.351389","51.963333"
"Physodon fusiformis ?","1.351389","51.963333"
"Hoplocetus crassidens","1.351389","51.963333"
"Hoplocetus borgerhoutensis","1.351389","51.963333"
"Hoplocetus curvidens ?","1.351389","51.963333"
"Choneziphius planirostris","1.351389","51.963333"
"Choneziphius planus","1.351389","51.963333"
"Choneziphius n. sp. packardi","1.351389","51.963333"
"Mesoplodon longirostris","1.351389","51.963333"
"Mesoplodon angustus","1.351389","51.963333"
"Mesoplodon angulatus","1.351389","51.963333"
"Mesoplodon compressus","1.351389","51.963333"
"Mesoplodon n. sp. floweri","1.351389","51.963333"
"Orca citoniensis","1.351389","51.963333"
"Globicephalus uncidens","1.351389","51.963333"
"Mesoplodon tumidirostris","140.866669","34.900002"
"Pachyodon n. sp. catulli","12.217500","46.139999"
"Squalodon bariensis","12.217500","46.139999"
"n. gen. Squalodelphis n. sp. fabianii","12.217500","46.139999"
